sent_id,text,Source,Target,Polar_expression,Polarity
624715:2,People are always friendly.,,People,always friendly.,Positive
624715:3,Don't waste money on decor.,,money,Don't,Positive
624715:4,"Just straight up cheap, good food.",,,,
626269:0,Faan is sooo good.,,Faan,sooo good.,Positive
626269:1,The best pad thai i've ever had.,,,best,Positive
626269:2,The design and atmosphere is just as good.,,The design,just as good.,Negative
626269:2,The design and atmosphere is just as good.,,atmosphere,just as good.,Negative
626269:3,bottles of wine are cheap and good.,,bottles of wine,cheap,Positive
626269:3,bottles of wine are cheap and good.,,bottles of wine,good.,Positive
626269:4,What more could you want?,,,,
630914:0,The food was actually aweful.,,The food,actually aweful.,Positive
630914:1,I'm not picky - but it was actually gross.,,it,actually gross.,Negative
630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",,,,
630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",,"atmosphere, the service",Nice,Positive
630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",,"atmosphere, the service",very pleasant,Positive
630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",,the desert,good.,Positive
630914:4,Wouldn't recomend it for dinner!,,,,
632121:0,This is the perfect date spot for Williamsburg couples.,,date spot,perfect,Positive
632121:1,The jukebox plays everything from Italian Opera to The Strokes.,,,,
632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",,The food,"amazing, rich pastas",Positive
632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",,The food,fresh doughy pizza.,Positive
632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",,service,fast.,Positive
632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",,owner,super friendly,Positive
632121:4,"If only they delivered, they'd make a mint!",,,,
657129:0,go here for the drinks!,,here,go,Positive
657129:1,esp. during happy hour!,,,,
657129:2,enough said!,,,,
657129:3,the drinks are amazing and half off till 8pm.,,the drinks,amazing,Positive
657129:4,"Ask for Usha, the nicest bartender in manhattan.",,bartender,the nicest,Positive
657129:5,My fav was the sassy lassi...,,,,
680345:0,This is an amazing place to try some roti rolls.,,place,amazing,Positive
680345:1,I really recommend the very simple Unda (Egg) rolls.,I,,very simple,Positive
680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",,,,
680345:3,Amazing!,,,,
680390:0,"Toons has recently been redone, so it's now a very attractive space.",,Toons,"redone,",Positive
680390:1,The food's as good as ever.,,food's,good,Positive
680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",,,,
682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",,"service,",nice,Positive
682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",,"service,",good,Positive
682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",,the food,surprisingly excellent.,Positive
682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",,,,
682250:2,"Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.",,,offers,Positive
682250:3,Can't wait to go back.,,,wait to go back.,Positive
682391:0,Best drumsticks over rice and sour spicy soup in town!,,drumsticks,Best,Positive
682391:1,Beef noodle soup is good as well.,,Beef noodle soup,good,Positive
682391:2,The service is good and the resturant is clean.,,the resturant,clean.,Positive
682391:2,The service is good and the resturant is clean.,,The service,good,Positive
682391:3,Best Taiwanese food in NY!,,food,Best,Positive
682391:3,Best Taiwanese food in NY!,,food,Taiwanese,Positive
707917:0,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,,,,
707917:1,"For those that go once and don't enjoy it, all I can say is that they just don't get it.",,,,
707917:2,Rao's has the best service and atmosphere in NYC.,,service,best,Positive
707917:2,Rao's has the best service and atmosphere in NYC.,,atmosphere,best,Positive
707917:3,Good luck getting a table.,,,Good,Positive
709294:0,My roommate and I LOVE this place.,,,,
709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",,,perfect,Positive
709294:2,Indoor was very cozy and cute.,,Indoor,very cozy,Positive
709294:2,Indoor was very cozy and cute.,,Indoor,cute.,Positive
709294:3,"The portion sizes here are huge, and the sushi is good.",,The portion sizes,"huge,",Negative
709294:3,"The portion sizes here are huge, and the sushi is good.",,the sushi,good.,Positive
709294:4,"While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.",,,will,Positive
709294:5,Staff is very accomodating.,,Staff,very accomodating.,Positive
713152:0,"Excellent dumplings served amid clean, chic decor.",,dumplings,Excellent,Positive
713152:0,"Excellent dumplings served amid clean, chic decor.",,dumplings,Excellent,Positive
713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",,,,
713152:2,But $1 for each small piece???,,,each small piece???,Negative
713152:3,Not worth it.,,,Not worth,Negative
713152:4,I won't go back unless someone else is footing the bill.,I,unless,won't go back,Positive
717570:0,I came here with my boyfriend for our anniversary because it was highly recommended to him by a friend.,,it,highly recommended,Positive
717570:1,The decor is very simple but comfortable.,,The decor,very simple,Positive
717570:1,The decor is very simple but comfortable.,,The decor,comfortable.,Positive
717570:2,The food was delicious but do not come here on a empty stomach.,,The food,delicious,Positive
717570:2,The food was delicious but do not come here on a empty stomach.,,The food,do not come,Negative
717570:3,The portions are small but being that the food was so good makes up for that.,,the food,good makes up,Positive
717570:3,The portions are small but being that the food was so good makes up for that.,,The portions,small,Negative
717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,,,,
717570:5,The staff there is very attentive and down to earth.,,The staff,very attentive,Positive
717570:5,The staff there is very attentive and down to earth.,,The staff,down to earth.,Positive
717570:6,I loved it and would go again.,,it,loved,Positive
717570:6,I loved it and would go again.,I,it,would go again.,Negative
720418:0,Great Indian food and the service is incredible.,,food,Great,Positive
720418:0,Great Indian food and the service is incredible.,,the service,incredible.,Positive
720418:0,Great Indian food and the service is incredible.,,food,Indian,Positive
720418:1,The owner truly caters to all your needs.,,,,
720418:2,"When family came in he gave them apps to test their palets, and then ordered for them.",,,,
720418:3,Everyone was more then happy with his choices.,,,,
720418:4,Great food and the prices are very reasonable.,,the prices,very reasonable.,Positive
720418:4,Great food and the prices are very reasonable.,,food,Great,Positive
720620:0,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity.",,,not mean Big,Negative
720620:0,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity.",,place,Great Prosperity.,Positive
720620:1,The food here does a great service to the name (Cantonese that is...).,,,great,Positive
720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,I,the egg noodles,love,Positive
720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,,This dish,favorite,Positive
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",,,fried,Positive
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",,,delicious,Positive
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",,,sweet,Positive
720620:5,Simply some good tasting Chinese food at incredible prices...,,tasting Chinese food,good,Positive
720620:6,Service is not what you are coming here for...,,Service,not what you are coming here for...,Negative
720620:7,Just make sure my ice water is kept full and my tea kettle filled with piping hot tea and that's all the service I need...,,,,
720620:8,Big Wong is a great place to eat and fill your stomach.,,place,great,Positive
720620:8,Big Wong is a great place to eat and fill your stomach.,,place to eat,great,Positive
735448:0,this place... we stumbled upon it on labor day weekend.,,,,
735448:1,"whoever the jazz duo was, they were on POINT.",,they,on POINT.,Negative
735448:2,"good music, great food, speedy service affordable prices.",,"music,",good,Positive
735448:2,"good music, great food, speedy service affordable prices.",,,speedy,Positive
735448:2,"good music, great food, speedy service affordable prices.",,service,great,Positive
735448:3,even the wine by the glass was good.,,the glass,good.,Positive
