sent_id,text,Source,Target,Polar_expression,Polarity
773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,,the view of,good,Positive
773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,,york city skiline,good,Positive
773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,,Food,on,Positive
773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,,the view of,on,Positive
773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,,york city skiline,on,Positive
773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,,,good,Positive
773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,,,very relaxing,Positive
875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,,all,fine,Positive
875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,,the heaviness,fine,Positive
875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,,all,tasty,Positive
875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,,the heaviness,tasty,Positive
875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,,la,4,Positive
875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,,la,bucket,Negative
759781:1,"The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.",,The restaurant,for about 20 minutes before we,Negative
759781:3,"The atmosphere was mostly of an older crowd, but there were a few groups of mid 20's/30 year olds also.",,The atmosphere,groups,Negative
759781:0,"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",,,enjoyable,Positive
875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",,,has a character,Positive
875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",,,nice light,Positive
759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",,The vibe,very relaxed,Positive
759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",,service,very relaxed,Positive
759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",,the food,very relaxed,Positive
759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",,The vibe,great,Positive
759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",,service,great,Positive
759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",,the food,great,Positive
872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,,,There is,Positive
872763:0,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",,,,
757762:3,"In fact, it appears he is going to go postal at any moment.",,,,
929329:2,"La Rosa waltzes in, and I think they are doing it the best.",,,"La Rosa waltzes in,",Positive
929329:2,"La Rosa waltzes in, and I think they are doing it the best.",,,best.,Positive
935633:3,"I found it on a cold night, the perfect spot to warm up.",,it,"cold night,",Negative
935633:3,"I found it on a cold night, the perfect spot to warm up.",,spot,"cold night,",Negative
935633:3,"I found it on a cold night, the perfect spot to warm up.",,it,perfect spot,Negative
935633:3,"I found it on a cold night, the perfect spot to warm up.",,spot,perfect spot,Negative
935633:3,"I found it on a cold night, the perfect spot to warm up.",,it,warm up.,Negative
935633:3,"I found it on a cold night, the perfect spot to warm up.",,spot,warm up.,Negative
754495:4,"They're are better Taiwanese restaurants and they are located in Flushing, Queens.",,restaurants,"located in Flushing, Queens.",Positive
751493:2,"Great bagels, spreads and a good place to hang out in.",,place to hang,"Great bagels,",Positive
751493:2,"Great bagels, spreads and a good place to hang out in.",,place to hang,good,Positive
754495:0,You fellas above says its the best Taiwanese restaurant in town.,,restaurant,the best Taiwanese,Positive
754495:0,You fellas above says its the best Taiwanese restaurant in town.,,restaurant,town.,Positive
754495:3,You can't say its cheap because food is cheaper in Chinatown.,,its,cheap,Negative
754495:3,You can't say its cheap because food is cheaper in Chinatown.,,food,cheap,Negative
754495:3,You can't say its cheap because food is cheaper in Chinatown.,,its,cheaper in Chinatown.,Negative
754495:3,You can't say its cheap because food is cheaper in Chinatown.,,food,cheaper in Chinatown.,Negative
757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,,Baluchi's,has,Positive
757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,,decor,has,Positive
757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,,Baluchi's,nice,Positive
757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,,decor,nice,Positive
757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,,Baluchi's,reasonable prices.,Positive
757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,,decor,reasonable prices.,Positive
757762:1,The only problem is that the manager is a complete incompetent.,,manager,incompetent.,Negative
758263:0,I have never before eaten 40 pieces of relatively good nigiri.,,,never,Negative
758263:0,I have never before eaten 40 pieces of relatively good nigiri.,,,good nigiri.,Positive
759781:2,"Most of the servers are very attentive, friendly and quite attractive.",,the servers,"very attentive, friendly",Positive
759781:2,"Most of the servers are very attentive, friendly and quite attractive.",,the servers,quite attractive.,Positive
872763:6,"Hey, I think $2+ for a 5 block walk ain't bad.",,$2+,a 5 block walk,Positive
872763:6,"Hey, I think $2+ for a 5 block walk ain't bad.",,$2+,bad.,Positive
754495:2,The food is okay and the prices here are mediocre.,,The food,okay,Positive
754495:2,The food is okay and the prices here are mediocre.,,prices here,okay,Positive
757762:4,Skip this location and go to the one in Soho.,,,,
758263:3,$20 for all you can eat sushi cannot be beaten.,,,cannot be beaten.,Negative
773720:1,I would highly recommand requesting a table by the window.,,by the window.,highly recommand,Positive
872763:2,Personal pans are the perfect size for those hungry nights.,,Personal,perfect size,Positive
872763:2,Personal pans are the perfect size for those hungry nights.,,size,perfect size,Positive
872763:2,Personal pans are the perfect size for those hungry nights.,,Personal,hungry nights.,Positive
872763:2,Personal pans are the perfect size for those hungry nights.,,size,hungry nights.,Positive
875139:4,We got most of it back at home with us.,,,most of it back at home,Positive
875139:4,We got most of it back at home with us.,,,us.,Negative
754495:1,However it is the ONLY Taiwanese restaurant in town.,,it,ONLY Taiwanese restaurant,Negative
754495:1,However it is the ONLY Taiwanese restaurant in town.,,it,town.,Negative
758263:1,Stuffing yourself with Japanese food is a rare thing.,,,,
935633:2,I plan on stopping by next week as well.,,,,
757762:2,He offers subpar service and has no personality.,,service,offers,Positive
757762:2,He offers subpar service and has no personality.,,service,no personality.,Positive
757762:5,There is no excuse for such lousy service!,,excuse,There is no,Positive
757762:5,There is no excuse for such lousy service!,,excuse,such lousy service!,Positive
759781:5,Me and my girls will definitely go back.,,,will definitely go back.,Positive
929329:1,I have eaten a lot of pizza here.,,,,
929329:3,"Interesting selection, good wines, service fine, fun decor.",,"service fine, fun decor.",good,Positive
929329:3,"Interesting selection, good wines, service fine, fun decor.",,"service fine, fun decor.","fine, fun decor.",Positive
